typ,typ_label,name,address,lat,lng,wertstoffinsel_glas,wertstoffinsel_kleider,wertstoffinsel_papier,google_maps_url
5.0,Wertstoffinsel,ggü. Haus Nr. 37 Hannover / Zoo - Nähe Kaiserallee,"ggü. Haus Nr. 37 , Hannover / Zoo",52.379965510188,9.7625249063002,True,False,True,"https://www.google.com/maps?q=52.379965510188,9.7625249063002"
5.0,Wertstoffinsel,Hiddestorfer Str. Hemmingen / Arnum - Am Freibad,"Hiddestorfer Str. , Hemmingen / Arnum",52.295670023397,9.7340219370875,True,False,True,"https://www.google.com/maps?q=52.295670023397,9.7340219370875"
5.0,Wertstoffinsel,Hoher Holzweg Hemmingen / Arnum - vor Betriebshof Stadt Hemmingen / Auf Parkplatz,"Hoher Holzweg , Hemmingen / Arnum",52.308723042988,9.7255250594615,True,False,True,"https://www.google.com/maps?q=52.308723042988,9.7255250594615"
5.0,Wertstoffinsel,Pattenser Feldweg Hemmingen / Arnum - Ecke Blumenweg,"Pattenser Feldweg , Hemmingen / Arnum",52.296104984335,9.7421088695054,True,False,True,"https://www.google.com/maps?q=52.296104984335,9.7421088695054"
5.0,Wertstoffinsel,Arnumer Str Hemmingen / Harkenbleck - Apfelbaumallee,"Arnumer Str , Hemmingen / Harkenbleck",52.291626507666,9.7634409967241,True,False,True,"https://www.google.com/maps?q=52.291626507666,9.7634409967241"
5.0,Wertstoffinsel,Hohe Bünte Hemmingen / Hemmingen-Westerfe - Am Schwimmbad / Parkplatz,"Hohe Bünte , Hemmingen / Hemmingen-Westerfe",52.328672613369,9.7401297261742,True,False,True,"https://www.google.com/maps?q=52.328672613369,9.7401297261742"
5.0,Wertstoffinsel,Max-von-Laue-Str. 999 Hemmingen / Hemmingen-Westerfe -,"Max-von-Laue-Str. 999 , Hemmingen / Hemmingen-Westerfe",52.320978302865,9.7209570920917,True,False,False,"https://www.google.com/maps?q=52.320978302865,9.7209570920917"
5.0,Wertstoffinsel,Sundernstr. / Wertstoffinsel Hemmingen / Hemmingen-Westerfe -,"Sundernstr. / Wertstoffinsel , Hemmingen / Hemmingen-Westerfe",,,True,False,False,"https://www.google.com/maps?q=nan,nan"
5.0,Wertstoffinsel,Am Damm Hemmingen / Wilkenburg - Ecke Kirchstr. Teppichscheune,"Am Damm , Hemmingen / Wilkenburg",52.31327927502,9.7601607984007,True,False,False,"https://www.google.com/maps?q=52.31327927502,9.7601607984007"
5.0,Wertstoffinsel,Am Walde Isernhagen / Altwarmbüchen - Ecke Hannoversche Straße,"Am Walde , Isernhagen / Altwarmbüchen",52.435342520234,9.8724523174887,True,False,False,"https://www.google.com/maps?q=52.435342520234,9.8724523174887"
5.0,Wertstoffinsel,Farrelweg Isernhagen / Altwarmbüchen - zw. Mozartstr. und Königsberger Str.,"Farrelweg , Isernhagen / Altwarmbüchen",52.434225260666,9.8493213187149,True,False,False,"https://www.google.com/maps?q=52.434225260666,9.8493213187149"
5.0,Wertstoffinsel,Seestr. Isernhagen / Altwarmbüchen - Am Sportverein Parkplatz,"Seestr. , Isernhagen / Altwarmbüchen",52.428873305656,9.8596316389023,True,False,False,"https://www.google.com/maps?q=52.428873305656,9.8596316389023"
5.0,Wertstoffinsel,Stettiner Str. Isernhagen / Altwarmbüchen - Parkplatz Rathaus,"Stettiner Str. , Isernhagen / Altwarmbüchen",52.430656608815,9.8517384522663,True,False,False,"https://www.google.com/maps?q=52.430656608815,9.8517384522663"
5.0,Wertstoffinsel,Wietzeaue Isernhagen / Altwarmbüchen - Nähe Etternkamp,"Wietzeaue , Isernhagen / Altwarmbüchen",52.437947839384,9.8467449294631,True,False,False,"https://www.google.com/maps?q=52.437947839384,9.8467449294631"
5.0,Wertstoffinsel,Burgwedeler Str. Isernhagen / Isernhagen Hb - Ecke An der Beeke,"Burgwedeler Str. , Isernhagen / Isernhagen Hb",52.47285297609,9.7943252830647,True,False,False,"https://www.google.com/maps?q=52.47285297609,9.7943252830647"
5.0,Wertstoffinsel,Stahlstr. Ecke Bahnhofstr. Isernhagen / Isernhagen Hb - Schützengesellschaft,"Stahlstr. Ecke Bahnhofstr. , Isernhagen / Isernhagen Hb",52.485024340702,9.8025705022684,True,False,True,"https://www.google.com/maps?q=52.485024340702,9.8025705022684"
5.0,Wertstoffinsel,Kircher Vorfeld Ecke Simon-Win Isernhagen / Isernhagen Kb - Parkplatz,"Kircher Vorfeld Ecke Simon-Win , Isernhagen / Isernhagen Kb",52.460447535638,9.8217578397577,True,False,True,"https://www.google.com/maps?q=52.460447535638,9.8217578397577"
5.0,Wertstoffinsel,Auf Dem Kley 45 Isernhagen / Neuwarmbüchen - Wendehammer,"Auf Dem Kley 45 , Isernhagen / Neuwarmbüchen",52.454751549416,9.8799439630656,True,False,False,"https://www.google.com/maps?q=52.454751549416,9.8799439630656"
5.0,Wertstoffinsel,Faster Str. Isernhagen / Neuwarmbüchen - Ecke An d. Worth Parkplatz,"Faster Str. , Isernhagen / Neuwarmbüchen",52.467136975372,9.8840330416996,True,False,False,"https://www.google.com/maps?q=52.467136975372,9.8840330416996"
5.0,Wertstoffinsel,Alter Markt Ecke Alte Rathauss Laatzen / Alt-Laatzen - Am Flebbehof,"Alter Markt Ecke Alte Rathauss , Laatzen / Alt-Laatzen",52.317036632936,9.7850187015335,True,False,False,"https://www.google.com/maps?q=52.317036632936,9.7850187015335"
5.0,Wertstoffinsel,Auf der Dehne Laatzen / Alt-Laatzen - ggü. Sportliche Vereinigung Laatzen Parkplatz,"Auf der Dehne , Laatzen / Alt-Laatzen",52.320721475356,9.7838661385155,True,False,True,"https://www.google.com/maps?q=52.320721475356,9.7838661385155"
5.0,Wertstoffinsel,Dammackerweg 999 / Ecke Osterb Laatzen / Gleidingen -,"Dammackerweg 999 / Ecke Osterb , Laatzen / Gleidingen",,,True,False,False,"https://www.google.com/maps?q=nan,nan"
5.0,Wertstoffinsel,Ritterstr. 1 Laatzen / Gleidingen - Richtung Schützenhaus,"Ritterstr. 1 , Laatzen / Gleidingen",52.276204606536,9.8317426367476,True,False,False,"https://www.google.com/maps?q=52.276204606536,9.8317426367476"
5.0,Wertstoffinsel,Ahornstraße Laatzen / Grasdorf - Ecke Bahnweg,"Ahornstraße , Laatzen / Grasdorf",52.302185093516,9.8062121403643,True,False,False,"https://www.google.com/maps?q=52.302185093516,9.8062121403643"
5.0,Wertstoffinsel,Gladiolenweg Laatzen / Grasdorf - ggü. Garagenhof,"Gladiolenweg , Laatzen / Grasdorf",52.302778841872,9.8087894820735,True,False,False,"https://www.google.com/maps?q=52.302778841872,9.8087894820735"
5.0,Wertstoffinsel,Hermann-Löns-Str. Laatzen / Grasdorf - Ecke Eduard-Mörike-Straße,"Hermann-Löns-Str. , Laatzen / Grasdorf",52.290519649285,9.8147242245547,True,False,True,"https://www.google.com/maps?q=52.290519649285,9.8147242245547"
5.0,Wertstoffinsel,Heidfeldweg Laatzen / Ingeln/Oesselse - Ecke Heinrich-Heine-Weg,"Heidfeldweg , Laatzen / Ingeln/Oesselse",52.28026244256,9.8760877343646,True,False,False,"https://www.google.com/maps?q=52.28026244256,9.8760877343646"
5.0,Wertstoffinsel,Mannheimer Str. Laatzen / Mitte I - Ecke Würzburger Str. hinter Bauhaus,"Mannheimer Str. , Laatzen / Mitte I",52.306897750563,9.8033495990516,True,False,False,"https://www.google.com/maps?q=52.306897750563,9.8033495990516"
5.0,Wertstoffinsel,Domagkstr. Laatzen / Mitte II - Ecke Albert-Schweitzer-Str.,"Domagkstr. , Laatzen / Mitte II",52.307985268549,9.8099844460373,True,False,True,"https://www.google.com/maps?q=52.307985268549,9.8099844460373"
5.0,Wertstoffinsel,Mergenthaler Str. Laatzen / Mitte II - Ecke Senefelderstr.,"Mergenthaler Str. , Laatzen / Mitte II",52.311522004695,9.8042254374961,True,False,True,"https://www.google.com/maps?q=52.311522004695,9.8042254374961"
5.0,Wertstoffinsel,Pestalozzistr. 20 Laatzen / Mitte II - ggü. Garagenhof,"Pestalozzistr. 20 , Laatzen / Mitte II",52.309700494851,9.8155017103887,True,False,True,"https://www.google.com/maps?q=52.309700494851,9.8155017103887"
5.0,Wertstoffinsel,Lange Weihe 16 Laatzen / Mitte III - ggü. Lortzingweg,"Lange Weihe 16 , Laatzen / Mitte III",52.300385278778,9.8221059225713,True,False,True,"https://www.google.com/maps?q=52.300385278778,9.8221059225713"
5.0,Wertstoffinsel,Burgstr. Laatzen / Rethen/Leine - Ecke Steinweg,"Burgstr. , Laatzen / Rethen/Leine",52.286186629516,9.8250097635987,True,False,True,"https://www.google.com/maps?q=52.286186629516,9.8250097635987"
5.0,Wertstoffinsel,Marggraf Laatzen / Rethen/Leine - Ecke Spindelweg,"Marggraf , Laatzen / Rethen/Leine",52.280189419287,9.8289148388449,True,False,True,"https://www.google.com/maps?q=52.280189419287,9.8289148388449"
5.0,Wertstoffinsel,Pattenser Str. / Laatzen / Rethen/Leine -,"Pattenser Str. / , Laatzen / Rethen/Leine",52.290539459823,9.8183607659794,True,False,False,"https://www.google.com/maps?q=52.290539459823,9.8183607659794"
5.0,Wertstoffinsel,Zur Sehlwiese Laatzen / Rethen/Leine - Ecke Am Bahnhof,"Zur Sehlwiese , Laatzen / Rethen/Leine",52.284179709664,9.8214247870208,True,False,False,"https://www.google.com/maps?q=52.284179709664,9.8214247870208"
5.0,Wertstoffinsel,Klusmoor Langenhagen / Engelbostel - Höhe Tennisplatz,"Klusmoor , Langenhagen / Engelbostel",52.444110222501,9.6614217920664,True,False,False,"https://www.google.com/maps?q=52.444110222501,9.6614217920664"
5.0,Wertstoffinsel,Am Kielenkamp Ecke Berliner Al Langenhagen / Godshorn - Parkplatz,"Am Kielenkamp Ecke Berliner Al , Langenhagen / Godshorn",52.433235515821,9.6967817051611,True,False,False,"https://www.google.com/maps?q=52.433235515821,9.6967817051611"
5.0,Wertstoffinsel,Desbrocksriede Langenhagen / Godshorn - Ecke Eschenweg,"Desbrocksriede , Langenhagen / Godshorn",52.431253094745,9.6790119251455,True,False,True,"https://www.google.com/maps?q=52.431253094745,9.6790119251455"
5.0,Wertstoffinsel,Lohkamp Langenhagen / Godshorn - Ecke Alt-Godshorn,"Lohkamp , Langenhagen / Godshorn",52.439394242333,9.6982617164982,True,False,True,"https://www.google.com/maps?q=52.439394242333,9.6982617164982"
5.0,Wertstoffinsel,Schulenburger Mühle Ecke Schäf Langenhagen / Godshorn - Wendeplatz,"Schulenburger Mühle Ecke Schäf , Langenhagen / Godshorn",52.435735490395,9.6812431974651,True,False,True,"https://www.google.com/maps?q=52.435735490395,9.6812431974651"
5.0,Wertstoffinsel,Bertha-von-Suttner-Ring Langenhagen / Kaltenweide - Ecke Kaltenweider Platz,"Bertha-von-Suttner-Ring , Langenhagen / Kaltenweide",52.480744853245,9.7347717827654,True,False,False,"https://www.google.com/maps?q=52.480744853245,9.7347717827654"
5.0,Wertstoffinsel,Hainhäuser Weg Langenhagen / Kaltenweide - Siedlung Twenge Richtung Hainhaus,"Hainhäuser Weg , Langenhagen / Kaltenweide",52.481010908106,9.7567462009247,True,False,True,"https://www.google.com/maps?q=52.481010908106,9.7567462009247"
5.0,Wertstoffinsel,Zellerie Langenhagen / Kaltenweide - An der Feuerwehr,"Zellerie , Langenhagen / Kaltenweide",52.474776933003,9.7286800710506,True,False,True,"https://www.google.com/maps?q=52.474776933003,9.7286800710506"
5.0,Wertstoffinsel,An Der Celler Bahn Langenhagen / Krähenwinkel - Ecke Hoher Kamp,"An Der Celler Bahn , Langenhagen / Krähenwinkel",52.463721073671,9.7527109420449,True,False,True,"https://www.google.com/maps?q=52.463721073671,9.7527109420449"
5.0,Wertstoffinsel,Emil-Berliner-Str. Langenhagen / Langenhagen - Ecke Ilmenauweg,"Emil-Berliner-Str. , Langenhagen / Langenhagen",52.430506942824,9.7532333898074,True,False,True,"https://www.google.com/maps?q=52.430506942824,9.7532333898074"
5.0,Wertstoffinsel,Hans-Böckler-Str. 54 Langenhagen / Langenhagen - vor Parkplatz Famila,"Hans-Böckler-Str. 54 , Langenhagen / Langenhagen",52.430635978402,9.7180384194869,True,False,False,"https://www.google.com/maps?q=52.430635978402,9.7180384194869"
5.0,Wertstoffinsel,Höhe Nr. 27 Langenhagen / Langenhagen - Parkplatz IGS Langenhagen,"Höhe Nr. 27 , Langenhagen / Langenhagen",52.439984217795,9.7459362672805,True,False,False,"https://www.google.com/maps?q=52.439984217795,9.7459362672805"
5.0,Wertstoffinsel,Konrad-Adenauer-Str. Langenhagen / Langenhagen - Nähe Iffezheimer Weg,"Konrad-Adenauer-Str. , Langenhagen / Langenhagen",52.440020175882,9.7459368745651,True,False,True,"https://www.google.com/maps?q=52.440020175882,9.7459368745651"
5.0,Wertstoffinsel,Kurt-Schumacher-Allee Langenhagen / Langenhagen - Richtung Emil-Berliner-Str.,"Kurt-Schumacher-Allee , Langenhagen / Langenhagen",52.43088350586,9.7491508513737,True,False,False,"https://www.google.com/maps?q=52.43088350586,9.7491508513737"
5.0,Wertstoffinsel,Leibnizstraße Langenhagen / Langenhagen - Ecke Heesternweg,"Leibnizstraße , Langenhagen / Langenhagen",52.449240549802,9.7451214738444,True,False,True,"https://www.google.com/maps?q=52.449240549802,9.7451214738444"
5.0,Wertstoffinsel,Leibnizstraße Langenhagen / Langenhagen - Ecke Heesternweg höhe Sportplatz,"Leibnizstraße , Langenhagen / Langenhagen",52.449004997613,9.7510915923462,True,False,True,"https://www.google.com/maps?q=52.449004997613,9.7510915923462"
5.0,Wertstoffinsel,Niedersachsenstraße Langenhagen / Langenhagen - Ecke Falterweg,"Niedersachsenstraße , Langenhagen / Langenhagen",52.451327850626,9.726085698274,True,False,True,"https://www.google.com/maps?q=52.451327850626,9.726085698274"
5.0,Wertstoffinsel,Poggenaue Langenhagen / Langenhagen - Ecke Reuterdamm,"Poggenaue , Langenhagen / Langenhagen",52.453311616828,9.7623048425268,True,False,True,"https://www.google.com/maps?q=52.453311616828,9.7623048425268"
5.0,Wertstoffinsel,Dorfstr. Langenhagen / Schulenburg - Nähe Im Spann,"Dorfstr. , Langenhagen / Schulenburg",52.449721925111,9.6770151381552,True,False,True,"https://www.google.com/maps?q=52.449721925111,9.6770151381552"
5.0,Wertstoffinsel,Parkplatz Schwanenburg,"Ahltener Str. , Lehrte / Ahlten",52.372987176819,9.9579198535001,True,False,False,"https://www.google.com/maps?q=52.372987176819,9.9579198535001"
5.0,Wertstoffinsel,An der Feuerwehr Lehrte / Ahlten - Ecke Im Wiesengrund Parkplatz,"An der Feuerwehr , Lehrte / Ahlten",52.365276019864,9.9050859903531,True,False,True,"https://www.google.com/maps?q=52.365276019864,9.9050859903531"
5.0,Wertstoffinsel,Im Kleifeld Lehrte / Ahlten - Parkplatz TSG Ahlten,"Im Kleifeld , Lehrte / Ahlten",52.360664222352,9.9085455935987,True,False,True,"https://www.google.com/maps?q=52.360664222352,9.9085455935987"
5.0,Wertstoffinsel,Planetenstr. Höhe Am Rehwinkel Lehrte / Ahlten - Kreisverkehr,"Planetenstr. Höhe Am Rehwinkel , Lehrte / Ahlten",52.371441607208,9.9216341886248,True,False,False,"https://www.google.com/maps?q=52.371441607208,9.9216341886248"
5.0,Wertstoffinsel,Bauernwinkel Lehrte / Aligse - Ecke Dammfeldstr.,"Bauernwinkel , Lehrte / Aligse",52.403265006566,9.9747596964745,True,False,False,"https://www.google.com/maps?q=52.403265006566,9.9747596964745"
5.0,Wertstoffinsel,Knüppelsdorfer Weg Lehrte / Arpke - Höhe Bahnhof,"Knüppelsdorfer Weg , Lehrte / Arpke",52.391361303627,10.085170155844,True,False,True,"https://www.google.com/maps?q=52.391361303627,10.085170155844"
5.0,Wertstoffinsel,Forellenweg Lehrte / Hämelerwald - Ecke Dammweg,"Forellenweg , Lehrte / Hämelerwald",52.344916272534,10.107300793257,True,False,True,"https://www.google.com/maps?q=52.344916272534,10.107300793257"
5.0,Wertstoffinsel,Heinrich-Kobbe-Str. Lehrte / Hämelerwald - ggü. Haus-Nr. 2,"Heinrich-Kobbe-Str. , Lehrte / Hämelerwald",52.354971048255,10.110811862955,True,False,True,"https://www.google.com/maps?q=52.354971048255,10.110811862955"
5.0,Wertstoffinsel,Riedweg Lehrte / Hämelerwald - Parkplatz Schulzentrum,"Riedweg , Lehrte / Hämelerwald",52.359004415125,10.117859006937,True,False,True,"https://www.google.com/maps?q=52.359004415125,10.117859006937"
5.0,Wertstoffinsel,Am Fleith Lehrte / Immensen - Parkplatz Sporthalle,"Am Fleith , Lehrte / Immensen",52.392965858161,10.058932697027,True,False,True,"https://www.google.com/maps?q=52.392965858161,10.058932697027"
5.0,Wertstoffinsel,Grafhornstr. 23 Lehrte / Immensen - vor Hundewiese,"Grafhornstr. 23 , Lehrte / Immensen",52.399573080026,10.066043215141,True,False,True,"https://www.google.com/maps?q=52.399573080026,10.066043215141"
5.0,Wertstoffinsel,Am Lindenberg Lehrte / Lehrte - Ecke Hofwinkel,"Am Lindenberg , Lehrte / Lehrte",52.370766262379,9.9809624662311,True,False,False,"https://www.google.com/maps?q=52.370766262379,9.9809624662311"
5.0,Wertstoffinsel,Am Pfingstanger 3 Lehrte / Lehrte - Parkplatz ggü.,"Am Pfingstanger 3 , Lehrte / Lehrte",52.375308958002,9.9850001078855,True,False,False,"https://www.google.com/maps?q=52.375308958002,9.9850001078855"
5.0,Wertstoffinsel,An Der Masch Lehrte / Lehrte - Parkplatz Turnhalle,"An Der Masch , Lehrte / Lehrte",52.371858361171,9.9782838700782,True,False,True,"https://www.google.com/maps?q=52.371858361171,9.9782838700782"
5.0,Wertstoffinsel,Bullenweg Ecke Westring Lehrte / Lehrte - Edeka,"Bullenweg Ecke Westring , Lehrte / Lehrte",52.369207030683,9.9595272154092,True,False,True,"https://www.google.com/maps?q=52.369207030683,9.9595272154092"
5.0,Wertstoffinsel,Dürerring Lehrte / Lehrte - Grünanlage am Lehrter Bach,"Dürerring , Lehrte / Lehrte",52.363132443834,9.9690591096399,True,False,True,"https://www.google.com/maps?q=52.363132443834,9.9690591096399"
5.0,Wertstoffinsel,Gartenstr. Lehrte / Lehrte - Rathausparkplatz,"Gartenstr. , Lehrte / Lehrte",52.373413663177,9.9739407354197,True,False,True,"https://www.google.com/maps?q=52.373413663177,9.9739407354197"
5.0,Wertstoffinsel,Schillerstraße Lehrte / Lehrte - Ecke Falkenstraße,"Schillerstraße , Lehrte / Lehrte",52.382814657013,9.9710621309321,True,False,True,"https://www.google.com/maps?q=52.382814657013,9.9710621309321"
5.0,Wertstoffinsel,Stackmannstr. Lehrte / Lehrte - Ecke Burgdorfer Str.,"Stackmannstr. , Lehrte / Lehrte",52.383223894929,9.9737745953895,True,False,False,"https://www.google.com/maps?q=52.383223894929,9.9737745953895"
5.0,Wertstoffinsel,Steinstraße Lehrte / Lehrte - Ecke Hohnhorstweg,"Steinstraße , Lehrte / Lehrte",52.387579628026,9.9959266121571,True,False,False,"https://www.google.com/maps?q=52.387579628026,9.9959266121571"
5.0,Wertstoffinsel,Südring Lehrte / Lehrte - Höhe Köhlerheide-Ost,"Südring , Lehrte / Lehrte",52.364692214102,9.97508541473,True,False,True,"https://www.google.com/maps?q=52.364692214102,9.97508541473"
5.0,Wertstoffinsel,Westring Lehrte / Lehrte - Höhe Iltener Str.,"Westring , Lehrte / Lehrte",52.365833211322,9.9631258806289,True,False,False,"https://www.google.com/maps?q=52.365833211322,9.9631258806289"
5.0,Wertstoffinsel,Brinkstr. Lehrte / Sievershausen - ggü. Hausnummer 6,"Brinkstr. , Lehrte / Sievershausen",52.373193774077,10.132774753147,True,False,True,"https://www.google.com/maps?q=52.373193774077,10.132774753147"
5.0,Wertstoffinsel,Hämelerwalder Str. Lehrte / Sievershausen - Wendehammer,"Hämelerwalder Str. , Lehrte / Sievershausen",52.36427782629,10.123044352193,True,False,True,"https://www.google.com/maps?q=52.36427782629,10.123044352193"
5.0,Wertstoffinsel,Kleegarten Lehrte / Sievershausen - Parkplatz Walter Kolb Turnhalle,"Kleegarten , Lehrte / Sievershausen",52.371406214511,10.125075986515,True,False,True,"https://www.google.com/maps?q=52.371406214511,10.125075986515"
5.0,Wertstoffinsel,Am Sportheim bei der Feuerwehr Lehrte / Steinwedel - Parkplatz,"Am Sportheim bei der Feuerwehr , Lehrte / Steinwedel",52.411011196153,9.9935727335839,True,False,False,"https://www.google.com/maps?q=52.411011196153,9.9935727335839"
5.0,Wertstoffinsel,Alte Dorfstr. Neustadt a. Rbge. / Bevensen - Ecke Alpestr.,"Alte Dorfstr. , Neustadt a. Rbge. / Bevensen",52.611923511162,9.480428787345,True,False,True,"https://www.google.com/maps?q=52.611923511162,9.480428787345"
5.0,Wertstoffinsel,Steinweg 29 Neustadt a. Rbge. / Bordenau - an der Feuerwehr,"Steinweg 29 , Neustadt a. Rbge. / Bordenau",52.461618223298,9.4776723619856,True,False,True,"https://www.google.com/maps?q=52.461618223298,9.4776723619856"
5.0,Wertstoffinsel,An Der Schule Neustadt a. Rbge. / Borstel - Ecke Im Or,"An Der Schule , Neustadt a. Rbge. / Borstel",52.587195616423,9.3887020094568,True,False,True,"https://www.google.com/maps?q=52.587195616423,9.3887020094568"
5.0,Wertstoffinsel,Seutenborn Hinter Hausnummer 8 Neustadt a. Rbge. / Büren -,"Seutenborn Hinter Hausnummer 8 , Neustadt a. Rbge. / Büren",52.590762405202,9.4974538342674,True,False,True,"https://www.google.com/maps?q=52.590762405202,9.4974538342674"
5.0,Wertstoffinsel,Speckenwiesen Neustadt a. Rbge. / Dudensen - Ecke Meyerkamp,"Speckenwiesen , Neustadt a. Rbge. / Dudensen",52.599267367064,9.4501852638352,True,False,True,"https://www.google.com/maps?q=52.599267367064,9.4501852638352"
5.0,Wertstoffinsel,Zum Tannenbruch Neustadt a. Rbge. / Eilvese - Ecke Eilverser Hauptstr.,"Zum Tannenbruch , Neustadt a. Rbge. / Eilvese",52.546164814872,9.4151195509952,True,False,True,"https://www.google.com/maps?q=52.546164814872,9.4151195509952"
5.0,Wertstoffinsel,Zur Näsch Neustadt a. Rbge. / Evensen - Ortsausgang,"Zur Näsch , Neustadt a. Rbge. / Evensen",52.575852105502,9.5296171606942,True,False,True,"https://www.google.com/maps?q=52.575852105502,9.5296171606942"
5.0,Wertstoffinsel,Am Gänseberg 2b Neustadt a. Rbge. / Hagen - nähe Hagener Str.,"Am Gänseberg 2b , Neustadt a. Rbge. / Hagen",52.576870016831,9.431657037192,True,False,True,"https://www.google.com/maps?q=52.576870016831,9.431657037192"
5.0,Wertstoffinsel,Walsroder Str. Ecke Unterm Hei Neustadt a. Rbge. / Helstorf - Agravis,"Walsroder Str. Ecke Unterm Hei , Neustadt a. Rbge. / Helstorf",52.587823740278,9.5893066462034,True,False,True,"https://www.google.com/maps?q=52.587823740278,9.5893066462034"
5.0,Wertstoffinsel,Zur Alten Schule Neustadt a. Rbge. / Laderholz - Ecke Brunnenbostel,"Zur Alten Schule , Neustadt a. Rbge. / Laderholz",52.624927090603,9.4750016481056,True,False,True,"https://www.google.com/maps?q=52.624927090603,9.4750016481056"
5.0,Wertstoffinsel,Am Poggenpohl Neustadt a. Rbge. / Lutter - Ecke Lutterstr.,"Am Poggenpohl , Neustadt a. Rbge. / Lutter",52.616098807603,9.5054215187152,True,False,True,"https://www.google.com/maps?q=52.616098807603,9.5054215187152"
5.0,Wertstoffinsel,Amedorfer Str. 25 Neustadt a. Rbge. / Mandelsloh - Parkplatz Combi Markt,"Amedorfer Str. 25 , Neustadt a. Rbge. / Mandelsloh",52.59907683484,9.5639886724167,True,False,True,"https://www.google.com/maps?q=52.59907683484,9.5639886724167"
5.0,Wertstoffinsel,Pferdeweg Neustadt a. Rbge. / Mardorf - Ecke Mardorfer Str.,"Pferdeweg , Neustadt a. Rbge. / Mardorf",52.492914950975,9.2956377371034,True,False,True,"https://www.google.com/maps?q=52.492914950975,9.2956377371034"
5.0,Wertstoffinsel,Strandweg Neustadt a. Rbge. / Mardorf - Weiße Düne,"Strandweg , Neustadt a. Rbge. / Mardorf",52.494074963462,9.3327780586131,True,False,False,"https://www.google.com/maps?q=52.494074963462,9.3327780586131"
5.0,Wertstoffinsel,Warteweg Neustadt a. Rbge. / Mardorf - Nähe Mardorfer Tennis Club,"Warteweg , Neustadt a. Rbge. / Mardorf",52.489224665342,9.3044201364846,True,False,False,"https://www.google.com/maps?q=52.489224665342,9.3044201364846"
5.0,Wertstoffinsel,Zum Duvenwinkel Neustadt a. Rbge. / Mariensee - Hagener Bach,"Zum Duvenwinkel , Neustadt a. Rbge. / Mariensee",52.562205841573,9.4919084531062,True,False,True,"https://www.google.com/maps?q=52.562205841573,9.4919084531062"
5.0,Wertstoffinsel,Im Wiebusche Neustadt a. Rbge. / Neustadt - Ecke Im Auenland,"Im Wiebusche , Neustadt a. Rbge. / Neustadt",52.51680893783,9.4479567411581,True,False,True,"https://www.google.com/maps?q=52.51680893783,9.4479567411581"
5.0,Wertstoffinsel,Nicolaitorstraße Ecke Münchhau Neustadt a. Rbge. / Neustadt - Parkplatz,"Nicolaitorstraße Ecke Münchhau , Neustadt a. Rbge. / Neustadt",52.509810655465,9.460675227299,True,False,True,"https://www.google.com/maps?q=52.509810655465,9.460675227299"
5.0,Wertstoffinsel,Rudolf-Diesel-Ring Neustadt a. Rbge. / Neustadt - vorm Wertstoffhof,"Rudolf-Diesel-Ring , Neustadt a. Rbge. / Neustadt",52.507222188155,9.4808334103445,True,False,False,"https://www.google.com/maps?q=52.507222188155,9.4808334103445"
5.0,Wertstoffinsel,Siemensstr. 2-4 Neustadt a. Rbge. / Neustadt - Parkpl. REWE,"Siemensstr. 2-4 , Neustadt a. Rbge. / Neustadt",52.500525673056,9.4555252603842,True,False,True,"https://www.google.com/maps?q=52.500525673056,9.4555252603842"
5.0,Wertstoffinsel,Niederstöckener Str. Neustadt a. Rbge. / Niedernstö - Im Mühlenort (Raiffeisen),"Niederstöckener Str. , Neustadt a. Rbge. / Niedernstö",52.646962570607,9.5724531005923,True,False,True,"https://www.google.com/maps?q=52.646962570607,9.5724531005923"
5.0,Wertstoffinsel,Am Heisterholz Neustadt a. Rbge. / Nöpke - ggü. Freibad,"Am Heisterholz , Neustadt a. Rbge. / Nöpke",52.599852949876,9.3834101271149,True,False,True,"https://www.google.com/maps?q=52.599852949876,9.3834101271149"
5.0,Wertstoffinsel,An Der Waldbühne 37 ggü. Neustadt a. Rbge. / Otternhage -,"An Der Waldbühne 37 ggü. , Neustadt a. Rbge. / Otternhage",52.513553736641,9.5327581310438,True,False,True,"https://www.google.com/maps?q=52.513553736641,9.5327581310438"
5.0,Wertstoffinsel,Am Brinke Ecke Alter Sandberg Neustadt a. Rbge. / Schneeren - Feuerwehr,"Am Brinke Ecke Alter Sandberg , Neustadt a. Rbge. / Schneeren",52.531856078563,9.3280365800832,True,False,True,"https://www.google.com/maps?q=52.531856078563,9.3280365800832"
5.0,Wertstoffinsel,Zum Barge Neustadt a. Rbge. / Stöckendre - Ecke L191 Ortseingang,"Zum Barge , Neustadt a. Rbge. / Stöckendre",52.661553590453,9.5742849239196,True,False,True,"https://www.google.com/maps?q=52.661553590453,9.5742849239196"
5.0,Wertstoffinsel,In Suttorf Neustadt a. Rbge. / Suttorf - ggü. Im Eschfeld,"In Suttorf , Neustadt a. Rbge. / Suttorf",52.533164926508,9.485996481666,True,False,True,"https://www.google.com/maps?q=52.533164926508,9.485996481666"
5.0,Wertstoffinsel,Moorenne Neustadt a. Rbge. / Welze - Ecke Seufzerallee,"Moorenne , Neustadt a. Rbge. / Welze",52.584710188643,9.5429043987073,True,False,True,"https://www.google.com/maps?q=52.584710188643,9.5429043987073"
